ts,hpa,replicas_atuais,replicas_desejadas,alvo_cpu
2026-09-19T17:12:19+00:00,notification-service,2,10,cpu:
2026-09-19T17:12:19+00:00,patient-service,10,10,cpu:
2026-09-19T17:12:19+00:00,result-service,10,10,cpu:
2026-09-19T17:12:19+00:00,triage-service,2,10,cpu:
2026-09-19T17:12:26+00:00,audit-service,4,10,cpu:
2026-09-19T17:12:26+00:00,auth-service,2,10,cpu:
2026-09-19T17:12:26+00:00,consent-service,10,10,cpu:
2026-09-19T17:12:26+00:00,exam-service,2,10,cpu:
2026-09-19T17:12:26+00:00,history-service,10,10,cpu:
2026-09-19T17:12:26+00:00,lab-service,2,10,cpu:
2026-09-19T17:12:26+00:00,notification-service,2,10,cpu:
2026-09-19T17:12:26+00:00,patient-service,10,10,cpu:
2026-09-19T17:12:26+00:00,result-service,10,10,cpu:
2026-09-19T17:12:26+00:00,triage-service,2,10,cpu:
2026-09-19T17:12:32+00:00,audit-service,4,10,cpu:
2026-09-19T17:12:32+00:00,auth-service,2,10,cpu:
2026-09-19T17:12:32+00:00,consent-service,10,10,cpu:
2026-09-19T17:12:32+00:00,exam-service,2,10,cpu:
2026-09-19T17:12:32+00:00,history-service,10,10,cpu:
2026-09-19T17:12:32+00:00,lab-service,2,10,cpu:
2026-09-19T17:12:32+00:00,notification-service,2,10,cpu:
2026-09-19T17:12:32+00:00,patient-service,10,10,cpu:
2026-09-19T17:12:32+00:00,result-service,10,10,cpu:
2026-09-19T17:12:32+00:00,triage-service,2,10,cpu:
2026-09-19T17:12:43+00:00,audit-service,4,10,cpu:
2026-09-19T17:12:43+00:00,auth-service,2,10,cpu:
2026-09-19T17:12:43+00:00,consent-service,10,10,cpu:
2026-09-19T17:12:43+00:00,exam-service,2,10,cpu:
2026-09-19T17:12:43+00:00,history-service,10,10,cpu:
2026-09-19T17:12:43+00:00,lab-service,2,10,cpu:
2026-09-19T17:12:43+00:00,notification-service,2,10,cpu:
2026-09-19T17:12:43+00:00,patient-service,10,10,cpu:
2026-09-19T17:12:43+00:00,result-service,10,10,cpu:
2026-09-19T17:12:43+00:00,triage-service,2,10,cpu:
2026-09-19T17:12:50+00:00,audit-service,4,10,cpu:
2026-09-19T17:12:50+00:00,auth-service,2,10,cpu:
2026-09-19T17:12:50+00:00,consent-service,10,10,cpu:
2026-09-19T17:12:50+00:00,exam-service,2,10,cpu:
2026-09-19T17:12:50+00:00,history-service,10,10,cpu:
2026-09-19T17:12:50+00:00,lab-service,2,10,cpu:
2026-09-19T17:12:50+00:00,notification-service,3,10,cpu:
2026-09-19T17:12:50+00:00,patient-service,10,10,cpu:
2026-09-19T17:12:50+00:00,result-service,10,10,cpu:
2026-09-19T17:12:50+00:00,triage-service,2,10,cpu:
2026-09-19T17:12:56+00:00,audit-service,4,10,cpu:
2026-09-19T17:12:56+00:00,auth-service,2,10,cpu:
2026-09-19T17:12:56+00:00,consent-service,10,10,cpu:
2026-09-19T17:12:56+00:00,exam-service,2,10,cpu:
2026-09-19T17:12:56+00:00,history-service,10,10,cpu:
2026-09-19T17:12:56+00:00,lab-service,2,10,cpu:
2026-09-19T17:12:56+00:00,notification-service,3,10,cpu:
2026-09-19T17:12:56+00:00,patient-service,10,10,cpu:
2026-09-19T17:12:56+00:00,result-service,10,10,cpu:
2026-09-19T17:12:56+00:00,triage-service,2,10,cpu:
2026-09-19T17:13:07+00:00,audit-service,8,10,cpu:
2026-09-19T17:13:07+00:00,auth-service,2,10,cpu:
2026-09-19T17:13:07+00:00,consent-service,10,10,cpu:
2026-09-19T17:13:07+00:00,exam-service,2,10,cpu:
2026-09-19T17:13:07+00:00,history-service,10,10,cpu:
2026-09-19T17:13:07+00:00,lab-service,2,10,cpu:
2026-09-19T17:13:07+00:00,notification-service,6,10,cpu:
2026-09-19T17:13:07+00:00,patient-service,10,10,cpu:
2026-09-19T17:13:07+00:00,result-service,10,10,cpu:
2026-09-19T17:13:07+00:00,triage-service,4,10,cpu:
2026-09-19T17:13:13+00:00,audit-service,8,10,cpu:
2026-09-19T17:13:13+00:00,auth-service,2,10,cpu:
2026-09-19T17:13:13+00:00,consent-service,10,10,cpu:
2026-09-19T17:13:13+00:00,exam-service,2,10,cpu:
2026-09-19T17:13:13+00:00,history-service,10,10,cpu:
2026-09-19T17:13:13+00:00,lab-service,2,10,cpu:
2026-09-19T17:13:13+00:00,notification-service,6,10,cpu:
2026-09-19T17:13:13+00:00,patient-service,10,10,cpu:
2026-09-19T17:13:13+00:00,result-service,10,10,cpu:
2026-09-19T17:13:13+00:00,triage-service,4,10,cpu:
2026-09-19T17:13:19+00:00,audit-service,8,10,cpu:
2026-09-19T17:13:19+00:00,auth-service,2,10,cpu:
2026-09-19T17:13:19+00:00,consent-service,10,10,cpu:
2026-09-19T17:13:19+00:00,exam-service,2,10,cpu:
2026-09-19T17:13:19+00:00,history-service,10,10,cpu:
2026-09-19T17:13:19+00:00,lab-service,2,10,cpu:
2026-09-19T17:13:19+00:00,notification-service,8,10,cpu:
2026-09-19T17:13:19+00:00,patient-service,10,10,cpu:
2026-09-19T17:13:19+00:00,result-service,10,10,cpu:
2026-09-19T17:13:19+00:00,triage-service,7,10,cpu:
2026-09-19T17:13:30+00:00,audit-service,10,10,cpu:
2026-09-19T17:13:30+00:00,auth-service,2,10,cpu:
2026-09-19T17:13:30+00:00,consent-service,10,10,cpu:
2026-09-19T17:13:30+00:00,exam-service,2,10,cpu:
2026-09-19T17:13:30+00:00,history-service,10,10,cpu:
2026-09-19T17:13:30+00:00,lab-service,2,10,cpu:
2026-09-19T17:13:30+00:00,notification-service,8,10,cpu:
2026-09-19T17:13:30+00:00,patient-service,10,10,cpu:
2026-09-19T17:13:30+00:00,result-service,10,10,cpu:
2026-09-19T17:13:30+00:00,triage-service,7,10,cpu:
2026-09-19T17:13:36+00:00,audit-service,10,10,cpu:
2026-09-19T17:13:36+00:00,auth-service,2,10,cpu:
2026-09-19T17:13:36+00:00,consent-service,10,10,cpu:
2026-09-19T17:13:36+00:00,exam-service,2,10,cpu:
2026-09-19T17:13:36+00:00,history-service,10,10,cpu:
2026-09-19T17:13:36+00:00,lab-service,2,10,cpu:
2026-09-19T17:13:36+00:00,notification-service,8,10,cpu:
2026-09-19T17:13:36+00:00,patient-service,10,10,cpu:
2026-09-19T17:13:36+00:00,result-service,10,10,cpu:
2026-09-19T17:13:36+00:00,triage-service,7,10,cpu:
2026-09-19T17:13:43+00:00,audit-service,10,10,cpu:
2026-09-19T17:13:43+00:00,auth-service,2,10,cpu:
2026-09-19T17:13:43+00:00,consent-service,10,10,cpu:
2026-09-19T17:13:43+00:00,exam-service,2,10,cpu:
2026-09-19T17:13:43+00:00,history-service,10,10,cpu:
2026-09-19T17:13:43+00:00,lab-service,2,10,cpu:
2026-09-19T17:13:43+00:00,notification-service,8,10,cpu:
2026-09-19T17:13:43+00:00,patient-service,10,10,cpu:
2026-09-19T17:13:43+00:00,result-service,10,10,cpu:
2026-09-19T17:13:43+00:00,triage-service,7,10,cpu:
2026-09-19T17:13:54+00:00,audit-service,10,10,cpu:
2026-09-19T17:13:54+00:00,auth-service,2,10,cpu:
2026-09-19T17:13:54+00:00,consent-service,10,10,cpu:
2026-09-19T17:13:54+00:00,exam-service,2,10,cpu:
2026-09-19T17:13:54+00:00,history-service,10,10,cpu:
2026-09-19T17:13:54+00:00,lab-service,2,10,cpu:
2026-09-19T17:13:54+00:00,notification-service,8,10,cpu:
2026-09-19T17:13:54+00:00,patient-service,10,10,cpu:
2026-09-19T17:13:54+00:00,result-service,10,10,cpu:
2026-09-19T17:13:54+00:00,triage-service,7,10,cpu:
2026-09-19T17:14:00+00:00,audit-service,10,10,cpu:
2026-09-19T17:14:00+00:00,auth-service,2,10,cpu:
2026-09-19T17:14:00+00:00,consent-service,10,10,cpu:
2026-09-19T17:14:00+00:00,exam-service,2,10,cpu:
2026-09-19T17:14:00+00:00,history-service,10,10,cpu:
2026-09-19T17:14:00+00:00,lab-service,2,10,cpu:
2026-09-19T17:14:00+00:00,notification-service,8,10,cpu:
2026-09-19T17:14:00+00:00,patient-service,10,10,cpu:
2026-09-19T17:14:00+00:00,result-service,10,10,cpu:
2026-09-19T17:14:00+00:00,triage-service,7,10,cpu:
2026-09-19T17:14:07+00:00,audit-service,10,10,cpu:
2026-09-19T17:14:07+00:00,auth-service,2,10,cpu:
2026-09-19T17:14:07+00:00,consent-service,10,10,cpu:
2026-09-19T17:14:07+00:00,exam-service,2,10,cpu:
2026-09-19T17:14:07+00:00,history-service,10,10,cpu:
2026-09-19T17:14:07+00:00,lab-service,2,10,cpu:
2026-09-19T17:14:07+00:00,notification-service,8,10,cpu:
2026-09-19T17:14:07+00:00,patient-service,10,10,cpu:
2026-09-19T17:14:07+00:00,result-service,10,10,cpu:
2026-09-19T17:14:07+00:00,triage-service,7,10,cpu:
2026-09-19T17:14:18+00:00,audit-service,10,10,cpu:
2026-09-19T17:14:18+00:00,auth-service,2,10,cpu:
2026-09-19T17:14:18+00:00,consent-service,10,10,cpu:
2026-09-19T17:14:18+00:00,exam-service,2,10,cpu:
2026-09-19T17:14:18+00:00,history-service,10,10,cpu:
2026-09-19T17:14:18+00:00,lab-service,2,10,cpu:
2026-09-19T17:14:18+00:00,notification-service,8,10,cpu:
2026-09-19T17:14:18+00:00,patient-service,10,10,cpu:
2026-09-19T17:14:18+00:00,result-service,10,10,cpu:
2026-09-19T17:14:18+00:00,triage-service,7,10,cpu:
2026-09-19T17:14:24+00:00,audit-service,10,10,cpu:
2026-09-19T17:14:24+00:00,auth-service,2,10,cpu:
2026-09-19T17:14:24+00:00,consent-service,10,10,cpu:
2026-09-19T17:14:24+00:00,exam-service,2,10,cpu:
2026-09-19T17:14:24+00:00,history-service,10,10,cpu:
2026-09-19T17:14:24+00:00,lab-service,2,10,cpu:
2026-09-19T17:14:24+00:00,notification-service,8,10,cpu:
2026-09-19T17:14:24+00:00,patient-service,10,10,cpu:
2026-09-19T17:14:24+00:00,result-service,10,10,cpu:
2026-09-19T17:14:24+00:00,triage-service,7,10,cpu:
2026-09-19T17:14:31+00:00,audit-service,10,10,cpu:
2026-09-19T17:14:31+00:00,auth-service,2,10,cpu:
2026-09-19T17:14:31+00:00,consent-service,10,10,cpu:
2026-09-19T17:14:31+00:00,exam-service,2,10,cpu:
2026-09-19T17:14:31+00:00,history-service,10,10,cpu:
2026-09-19T17:14:31+00:00,lab-service,2,10,cpu:
2026-09-19T17:14:31+00:00,notification-service,8,10,cpu:
2026-09-19T17:14:31+00:00,patient-service,10,10,cpu:
2026-09-19T17:14:31+00:00,result-service,10,10,cpu:
2026-09-19T17:14:31+00:00,triage-service,7,10,cpu:
2026-09-19T17:14:42+00:00,audit-service,10,10,cpu:
2026-09-19T17:14:42+00:00,auth-service,2,10,cpu:
2026-09-19T17:14:42+00:00,consent-service,10,10,cpu:
2026-09-19T17:14:42+00:00,exam-service,2,10,cpu:
2026-09-19T17:14:42+00:00,history-service,10,10,cpu:
2026-09-19T17:14:42+00:00,lab-service,2,10,cpu:
2026-09-19T17:14:42+00:00,notification-service,8,10,cpu:
2026-09-19T17:14:42+00:00,patient-service,10,10,cpu:
2026-09-19T17:14:42+00:00,result-service,10,10,cpu:
2026-09-19T17:14:42+00:00,triage-service,7,10,cpu:
2026-09-19T17:14:48+00:00,audit-service,10,10,cpu:
2026-09-19T17:14:48+00:00,auth-service,2,10,cpu:
2026-09-19T17:14:48+00:00,consent-service,10,10,cpu:
2026-09-19T17:14:48+00:00,exam-service,2,10,cpu:
2026-09-19T17:14:48+00:00,history-service,10,10,cpu:
2026-09-19T17:14:48+00:00,lab-service,2,10,cpu:
2026-09-19T17:14:48+00:00,notification-service,8,10,cpu:
2026-09-19T17:14:48+00:00,patient-service,10,10,cpu:
2026-09-19T17:14:48+00:00,result-service,10,10,cpu:
2026-09-19T17:14:48+00:00,triage-service,7,10,cpu:
2026-09-19T17:14:54+00:00,audit-service,10,10,cpu:
2026-09-19T17:14:54+00:00,auth-service,2,10,cpu:
2026-09-19T17:14:54+00:00,consent-service,10,10,cpu:
2026-09-19T17:14:54+00:00,exam-service,2,10,cpu:
2026-09-19T17:14:54+00:00,history-service,10,10,cpu:
2026-09-19T17:14:54+00:00,lab-service,2,10,cpu:
2026-09-19T17:14:54+00:00,notification-service,8,10,cpu:
2026-09-19T17:14:54+00:00,patient-service,10,10,cpu:
2026-09-19T17:14:54+00:00,result-service,10,10,cpu:
2026-09-19T17:14:54+00:00,triage-service,7,10,cpu:
2026-09-19T17:15:05+00:00,audit-service,10,10,cpu:
2026-09-19T17:15:05+00:00,auth-service,2,10,cpu:
2026-09-19T17:15:05+00:00,consent-service,10,10,cpu:
2026-09-19T17:15:05+00:00,exam-service,2,10,cpu:
2026-09-19T17:15:05+00:00,history-service,10,10,cpu:
2026-09-19T17:15:05+00:00,lab-service,2,10,cpu:
2026-09-19T17:15:05+00:00,notification-service,8,10,cpu:
2026-09-19T17:15:05+00:00,patient-service,10,10,cpu:
2026-09-19T17:15:05+00:00,result-service,10,10,cpu:
2026-09-19T17:15:05+00:00,triage-service,7,10,cpu:
2026-09-19T17:15:12+00:00,audit-service,10,10,cpu:
2026-09-19T17:15:12+00:00,auth-service,2,10,cpu:
2026-09-19T17:15:12+00:00,consent-service,10,10,cpu:
2026-09-19T17:15:12+00:00,exam-service,2,10,cpu:
2026-09-19T17:15:12+00:00,history-service,10,10,cpu:
2026-09-19T17:15:12+00:00,lab-service,2,10,cpu:
2026-09-19T17:15:12+00:00,notification-service,8,10,cpu:
2026-09-19T17:15:12+00:00,patient-service,10,10,cpu:
2026-09-19T17:15:12+00:00,result-service,10,10,cpu:
2026-09-19T17:15:12+00:00,triage-service,7,10,cpu:
2026-09-19T17:15:18+00:00,audit-service,10,10,cpu:
2026-09-19T17:15:18+00:00,auth-service,2,10,cpu:
2026-09-19T17:15:18+00:00,consent-service,10,10,cpu:
2026-09-19T17:15:18+00:00,exam-service,2,10,cpu:
2026-09-19T17:15:18+00:00,history-service,10,10,cpu:
2026-09-19T17:15:18+00:00,lab-service,2,10,cpu:
2026-09-19T17:15:18+00:00,notification-service,8,10,cpu:
2026-09-19T17:15:18+00:00,patient-service,10,10,cpu:
2026-09-19T17:15:18+00:00,result-service,10,10,cpu:
2026-09-19T17:15:18+00:00,triage-service,7,10,cpu:
2026-09-19T17:15:26+00:00,audit-service,10,10,cpu:
2026-09-19T17:15:26+00:00,auth-service,2,10,cpu:
2026-09-19T17:15:26+00:00,consent-service,10,10,cpu:
2026-09-19T17:15:26+00:00,exam-service,2,10,cpu:
2026-09-19T17:15:26+00:00,history-service,10,10,cpu:
2026-09-19T17:15:26+00:00,lab-service,2,10,cpu:
2026-09-19T17:15:26+00:00,notification-service,8,10,cpu:
2026-09-19T17:15:26+00:00,patient-service,10,10,cpu:
2026-09-19T17:15:26+00:00,result-service,10,10,cpu:
2026-09-19T17:15:26+00:00,triage-service,7,10,cpu:
2026-09-19T17:15:32+00:00,audit-service,10,10,cpu:
2026-09-19T17:15:32+00:00,auth-service,2,10,cpu:
2026-09-19T17:15:32+00:00,consent-service,10,10,cpu:
2026-09-19T17:15:32+00:00,exam-service,2,10,cpu:
2026-09-19T17:15:32+00:00,history-service,10,10,cpu:
2026-09-19T17:15:32+00:00,lab-service,2,10,cpu:
2026-09-19T17:15:32+00:00,notification-service,8,10,cpu:
2026-09-19T17:15:32+00:00,patient-service,10,10,cpu:
2026-09-19T17:15:32+00:00,result-service,10,10,cpu:
2026-09-19T17:15:32+00:00,triage-service,7,10,cpu:
2026-09-19T17:15:38+00:00,audit-service,10,10,cpu:
2026-09-19T17:15:38+00:00,auth-service,2,10,cpu:
2026-09-19T17:15:38+00:00,consent-service,10,10,cpu:
2026-09-19T17:15:38+00:00,exam-service,2,10,cpu:
2026-09-19T17:15:38+00:00,history-service,10,10,cpu:
2026-09-19T17:15:38+00:00,lab-service,2,10,cpu:
2026-09-19T17:15:38+00:00,notification-service,8,10,cpu:
2026-09-19T17:15:38+00:00,patient-service,10,10,cpu:
2026-09-19T17:15:38+00:00,result-service,10,10,cpu:
2026-09-19T17:15:38+00:00,triage-service,7,10,cpu:
2026-09-19T17:15:46+00:00,audit-service,10,10,cpu:
2026-09-19T17:15:46+00:00,auth-service,2,10,cpu:
2026-09-19T17:15:46+00:00,consent-service,10,10,cpu:
2026-09-19T17:15:46+00:00,exam-service,2,10,cpu:
2026-09-19T17:15:46+00:00,history-service,10,10,cpu:
2026-09-19T17:15:46+00:00,lab-service,2,10,cpu:
2026-09-19T17:15:46+00:00,notification-service,8,10,cpu:
2026-09-19T17:15:46+00:00,patient-service,10,10,cpu:
2026-09-19T17:15:46+00:00,result-service,10,10,cpu:
2026-09-19T17:15:46+00:00,triage-service,7,10,cpu:
2026-09-19T17:15:52+00:00,audit-service,10,10,cpu:
2026-09-19T17:15:52+00:00,auth-service,2,10,cpu:
2026-09-19T17:15:52+00:00,consent-service,10,10,cpu:
2026-09-19T17:15:52+00:00,exam-service,2,10,cpu:
2026-09-19T17:15:52+00:00,history-service,10,10,cpu:
2026-09-19T17:15:52+00:00,lab-service,2,10,cpu:
2026-09-19T17:15:52+00:00,notification-service,8,10,cpu:
2026-09-19T17:15:52+00:00,patient-service,10,10,cpu:
2026-09-19T17:15:52+00:00,result-service,10,10,cpu:
2026-09-19T17:15:52+00:00,triage-service,7,10,cpu:
2026-09-19T17:15:59+00:00,audit-service,10,10,cpu:
2026-09-19T17:15:59+00:00,auth-service,2,10,cpu:
2026-09-19T17:15:59+00:00,consent-service,10,10,cpu:
2026-09-19T17:15:59+00:00,exam-service,2,10,cpu:
2026-09-19T17:15:59+00:00,history-service,10,10,cpu:
2026-09-19T17:15:59+00:00,lab-service,2,10,cpu:
2026-09-19T17:15:59+00:00,notification-service,8,10,cpu:
2026-09-19T17:15:59+00:00,patient-service,10,10,cpu:
2026-09-19T17:15:59+00:00,result-service,10,10,cpu:
2026-09-19T17:15:59+00:00,triage-service,7,10,cpu:
2026-09-19T17:16:12+00:00,audit-service,10,10,cpu:
2026-09-19T17:16:12+00:00,auth-service,2,10,cpu:
2026-09-19T17:16:12+00:00,consent-service,10,10,cpu:
2026-09-19T17:16:12+00:00,exam-service,2,10,cpu:
2026-09-19T17:16:12+00:00,history-service,10,10,cpu:
2026-09-19T17:16:12+00:00,lab-service,2,10,cpu:
2026-09-19T17:16:12+00:00,notification-service,8,10,cpu:
2026-09-19T17:16:12+00:00,patient-service,10,10,cpu:
2026-09-19T17:16:12+00:00,result-service,10,10,cpu:
2026-09-19T17:16:12+00:00,triage-service,7,10,cpu:
2026-09-19T17:16:21+00:00,audit-service,10,10,cpu:
2026-09-19T17:16:21+00:00,auth-service,2,10,cpu:
2026-09-19T17:16:21+00:00,consent-service,10,10,cpu:
2026-09-19T17:16:21+00:00,exam-service,2,10,cpu:
2026-09-19T17:16:21+00:00,history-service,10,10,cpu:
2026-09-19T17:16:21+00:00,lab-service,2,10,cpu:
2026-09-19T17:16:21+00:00,notification-service,8,10,cpu:
2026-09-19T17:16:21+00:00,patient-service,10,10,cpu:
2026-09-19T17:16:21+00:00,result-service,10,10,cpu:
2026-09-19T17:16:21+00:00,triage-service,7,10,cpu:
2026-09-19T17:16:29+00:00,audit-service,10,10,cpu:
2026-09-19T17:16:29+00:00,auth-service,2,10,cpu:
2026-09-19T17:16:29+00:00,consent-service,10,10,cpu:
2026-09-19T17:16:29+00:00,exam-service,2,10,cpu:
2026-09-19T17:16:29+00:00,history-service,10,10,cpu:
2026-09-19T17:16:29+00:00,lab-service,2,10,cpu:
2026-09-19T17:16:29+00:00,notification-service,8,10,cpu:
2026-09-19T17:16:29+00:00,patient-service,10,10,cpu:
2026-09-19T17:16:29+00:00,result-service,10,10,cpu:
2026-09-19T17:16:29+00:00,triage-service,7,10,cpu:
2026-09-19T17:16:57+00:00,audit-service,10,10,cpu:
2026-09-19T17:16:57+00:00,auth-service,2,10,cpu:
2026-09-19T17:16:57+00:00,consent-service,10,10,cpu:
2026-09-19T17:16:57+00:00,exam-service,2,10,cpu:
2026-09-19T17:16:57+00:00,history-service,10,10,cpu:
2026-09-19T17:16:57+00:00,lab-service,2,10,cpu:
2026-09-19T17:16:57+00:00,notification-service,8,10,cpu:
2026-09-19T17:16:57+00:00,patient-service,10,10,cpu:
2026-09-19T17:16:57+00:00,result-service,10,10,cpu:
2026-09-19T17:16:57+00:00,triage-service,7,10,cpu:
2026-09-19T17:17:03+00:00,audit-service,10,10,cpu:
2026-09-19T17:17:03+00:00,auth-service,2,10,cpu:
2026-09-19T17:17:03+00:00,consent-service,10,10,cpu:
2026-09-19T17:17:03+00:00,exam-service,2,10,cpu:
2026-09-19T17:17:03+00:00,history-service,10,10,cpu:
2026-09-19T17:17:03+00:00,lab-service,2,10,cpu:
2026-09-19T17:17:03+00:00,notification-service,8,10,cpu:
2026-09-19T17:17:03+00:00,patient-service,10,10,cpu:
2026-09-19T17:17:03+00:00,result-service,10,10,cpu:
2026-09-19T17:17:03+00:00,triage-service,7,10,cpu:
2026-09-19T17:17:11+00:00,audit-service,10,10,cpu:
2026-09-19T17:17:11+00:00,auth-service,2,10,cpu:
2026-09-19T17:17:11+00:00,consent-service,10,10,cpu:
2026-09-19T17:17:11+00:00,exam-service,2,10,cpu:
2026-09-19T17:17:11+00:00,history-service,10,10,cpu:
2026-09-19T17:17:11+00:00,lab-service,2,10,cpu:
2026-09-19T17:17:11+00:00,notification-service,8,10,cpu:
2026-09-19T17:17:11+00:00,patient-service,10,10,cpu:
2026-09-19T17:17:11+00:00,result-service,10,10,cpu:
2026-09-19T17:17:11+00:00,triage-service,7,10,cpu:
2026-09-19T17:17:23+00:00,audit-service,10,10,cpu:
2026-09-19T17:17:23+00:00,auth-service,2,10,cpu:
2026-09-19T17:17:23+00:00,consent-service,10,10,cpu:
2026-09-19T17:17:23+00:00,exam-service,2,10,cpu:
2026-09-19T17:17:23+00:00,history-service,10,10,cpu:
2026-09-19T17:17:23+00:00,lab-service,2,10,cpu:
2026-09-19T17:17:23+00:00,notification-service,8,10,cpu:
2026-09-19T17:17:23+00:00,patient-service,10,10,cpu:
2026-09-19T17:17:23+00:00,result-service,10,10,cpu:
2026-09-19T17:17:23+00:00,triage-service,7,10,cpu:
2026-09-19T17:17:29+00:00,audit-service,10,10,cpu:
2026-09-19T17:17:29+00:00,auth-service,2,10,cpu:
2026-09-19T17:17:29+00:00,consent-service,10,10,cpu:
2026-09-19T17:17:29+00:00,exam-service,2,10,cpu:
2026-09-19T17:17:29+00:00,history-service,10,10,cpu:
2026-09-19T17:17:29+00:00,lab-service,2,10,cpu:
2026-09-19T17:17:29+00:00,notification-service,8,10,cpu:
2026-09-19T17:17:29+00:00,patient-service,10,10,cpu:
2026-09-19T17:17:29+00:00,result-service,10,10,cpu:
2026-09-19T17:17:29+00:00,triage-service,7,10,cpu:
2026-09-19T17:17:36+00:00,audit-service,10,10,cpu:
2026-09-19T17:17:36+00:00,auth-service,2,10,cpu:
2026-09-19T17:17:36+00:00,consent-service,10,10,cpu:
2026-09-19T17:17:36+00:00,exam-service,2,10,cpu:
2026-09-19T17:17:36+00:00,history-service,10,10,cpu:
2026-09-19T17:17:36+00:00,lab-service,2,10,cpu:
2026-09-19T17:17:36+00:00,notification-service,8,10,cpu:
2026-09-19T17:17:36+00:00,patient-service,10,10,cpu:
2026-09-19T17:17:36+00:00,result-service,10,10,cpu:
2026-09-19T17:17:36+00:00,triage-service,7,10,cpu:
2026-09-19T17:17:54+00:00,audit-service,10,10,cpu:
2026-09-19T17:17:54+00:00,auth-service,2,10,cpu:
2026-09-19T17:17:54+00:00,consent-service,10,10,cpu:
2026-09-19T17:17:54+00:00,exam-service,2,10,cpu:
2026-09-19T17:17:54+00:00,history-service,10,10,cpu:
2026-09-19T17:17:54+00:00,lab-service,2,10,cpu:
2026-09-19T17:17:54+00:00,notification-service,10,10,cpu:
2026-09-19T17:17:54+00:00,patient-service,10,10,cpu:
2026-09-19T17:17:54+00:00,result-service,10,10,cpu:
2026-09-19T17:17:54+00:00,triage-service,7,10,cpu:
2026-09-19T17:18:03+00:00,audit-service,10,10,cpu:
2026-09-19T17:18:03+00:00,auth-service,2,10,cpu:
2026-09-19T17:18:03+00:00,consent-service,10,10,cpu:
2026-09-19T17:18:03+00:00,exam-service,2,10,cpu:
2026-09-19T17:18:03+00:00,history-service,10,10,cpu:
2026-09-19T17:18:03+00:00,lab-service,2,10,cpu:
2026-09-19T17:18:03+00:00,notification-service,10,10,cpu:
2026-09-19T17:18:03+00:00,patient-service,10,10,cpu:
2026-09-19T17:18:03+00:00,result-service,10,10,cpu:
2026-09-19T17:18:03+00:00,triage-service,7,10,cpu:
2026-09-19T17:18:11+00:00,audit-service,10,10,cpu:
2026-09-19T17:18:11+00:00,auth-service,2,10,cpu:
2026-09-19T17:18:11+00:00,consent-service,10,10,cpu:
2026-09-19T17:18:11+00:00,exam-service,2,10,cpu:
2026-09-19T17:18:11+00:00,history-service,10,10,cpu:
2026-09-19T17:18:11+00:00,lab-service,2,10,cpu:
2026-09-19T17:18:11+00:00,notification-service,10,10,cpu:
2026-09-19T17:18:11+00:00,patient-service,10,10,cpu:
2026-09-19T17:18:11+00:00,result-service,10,10,cpu:
2026-09-19T17:18:11+00:00,triage-service,7,10,cpu:
2026-09-19T17:18:23+00:00,audit-service,10,10,cpu:
2026-09-19T17:18:23+00:00,auth-service,2,10,cpu:
2026-09-19T17:18:23+00:00,consent-service,10,10,cpu:
2026-09-19T17:18:23+00:00,exam-service,2,10,cpu:
2026-09-19T17:18:23+00:00,history-service,10,10,cpu:
2026-09-19T17:18:23+00:00,lab-service,2,10,cpu:
2026-09-19T17:18:23+00:00,notification-service,10,10,cpu:
2026-09-19T17:18:23+00:00,patient-service,10,10,cpu:
2026-09-19T17:18:23+00:00,result-service,10,10,cpu:
2026-09-19T17:18:23+00:00,triage-service,7,10,cpu:
2026-09-19T17:18:30+00:00,audit-service,10,10,cpu:
2026-09-19T17:18:30+00:00,auth-service,2,10,cpu:
2026-09-19T17:18:30+00:00,consent-service,10,10,cpu:
2026-09-19T17:18:30+00:00,exam-service,2,10,cpu:
2026-09-19T17:18:30+00:00,history-service,10,10,cpu:
2026-09-19T17:18:30+00:00,lab-service,2,10,cpu:
2026-09-19T17:18:30+00:00,notification-service,10,10,cpu:
2026-09-19T17:18:30+00:00,patient-service,10,10,cpu:
2026-09-19T17:18:30+00:00,result-service,10,10,cpu:
2026-09-19T17:18:30+00:00,triage-service,7,10,cpu:
2026-09-19T17:18:38+00:00,audit-service,10,10,cpu:
2026-09-19T17:18:38+00:00,auth-service,2,10,cpu:
2026-09-19T17:18:38+00:00,consent-service,10,10,cpu:
2026-09-19T17:18:38+00:00,exam-service,2,10,cpu:
2026-09-19T17:18:38+00:00,history-service,10,10,cpu:
2026-09-19T17:18:38+00:00,lab-service,2,10,cpu:
2026-09-19T17:18:38+00:00,notification-service,10,10,cpu:
2026-09-19T17:18:38+00:00,patient-service,10,10,cpu:
2026-09-19T17:18:38+00:00,result-service,10,10,cpu:
2026-09-19T17:18:38+00:00,triage-service,7,10,cpu:
2026-09-19T17:18:51+00:00,audit-service,10,10,cpu:
2026-09-19T17:18:51+00:00,auth-service,2,10,cpu:
2026-09-19T17:18:51+00:00,consent-service,10,10,cpu:
2026-09-19T17:18:51+00:00,exam-service,2,10,cpu:
2026-09-19T17:18:51+00:00,history-service,10,10,cpu:
2026-09-19T17:18:51+00:00,lab-service,2,10,cpu:
2026-09-19T17:18:51+00:00,notification-service,10,10,cpu:
2026-09-19T17:18:51+00:00,patient-service,10,10,cpu:
2026-09-19T17:18:51+00:00,result-service,10,10,cpu:
